Scene #, Start Time, Start Frame, End Time, End Frame
86,00:02:59.967,5399,00:03:03.067,5492
87,00:03:03.067,5492,00:03:08.100,5643
88,00:03:08.100,5643,00:03:09.967,5699
89,00:03:09.967,5699,00:03:10.767,5723
90,00:03:10.767,5723,00:03:11.800,5754
91,00:03:11.800,5754,00:03:12.700,5781
92,00:03:12.700,5781,00:03:13.733,5812
93,00:03:13.733,5812,00:03:19.067,5972
94,00:03:19.067,5972,00:03:22.300,6069
95,00:03:22.300,6069,00:03:23.400,6102
96,00:03:23.400,6102,00:03:24.733,6142
97,00:03:24.733,6142,00:03:26.300,6189
98,00:03:26.300,6189,00:03:27.900,6237
99,00:03:27.900,6237,00:03:30.667,6320
100,00:03:30.667,6320,00:03:32.267,6368
101,00:03:32.267,6368,00:03:39.267,6578
102,00:03:39.267,6578,00:03:44.567,6737
103,00:03:44.567,6737,00:03:47.133,6814
104,00:03:47.133,6814,00:03:51.600,6948
105,00:03:51.600,6948,00:03:55.600,7068
106,00:03:55.600,7068,00:03:56.600,7098
107,00:03:56.600,7098,00:03:57.267,7118
108,00:03:57.267,7118,00:03:57.933,7138
109,00:03:57.933,7138,00:04:00.000,7200
110,00:04:00.000,7200,00:04:03.900,7317
111,00:04:03.900,7317,00:04:05.967,7379
112,00:04:05.967,7379,00:04:06.833,7405
113,00:04:06.833,7405,00:04:07.733,7432
114,00:04:07.733,7432,00:04:08.667,7460
115,00:04:08.667,7460,00:04:10.167,7505
116,00:04:10.167,7505,00:04:12.500,7575
117,00:04:12.500,7575,00:04:15.267,7658
118,00:04:15.267,7658,00:04:17.533,7726
119,00:04:17.533,7726,00:04:23.600,7908
120,00:04:23.600,7908,00:04:25.100,7953
121,00:04:25.100,7953,00:04:26.300,7989
122,00:04:26.300,7989,00:04:26.933,8008
123,00:04:26.933,8008,00:04:28.133,8044
124,00:04:28.133,8044,00:04:29.267,8078
125,00:04:29.267,8078,00:04:55.867,8876
126,00:04:55.867,8876,00:04:57.633,8929
127,00:04:57.633,8929,00:05:01.567,9047
128,00:05:01.567,9047,00:05:03.933,9118
129,00:05:03.933,9118,00:05:06.167,9185
130,00:05:06.167,9185,00:05:10.033,9301
131,00:05:10.033,9301,00:05:12.933,9388
132,00:05:12.933,9388,00:05:14.867,9446
133,00:05:14.867,9446,00:05:16.200,9486
134,00:05:16.200,9486,00:05:18.067,9542
135,00:05:18.067,9542,00:05:21.400,9642
136,00:05:21.400,9642,00:05:24.167,9725
137,00:05:24.167,9725,00:05:26.900,9807
138,00:05:26.900,9807,00:05:31.400,9942
139,00:05:31.400,9942,00:05:34.200,10026
140,00:05:34.200,10026,00:05:39.167,10175
141,00:05:39.167,10175,00:05:46.600,10398
142,00:05:46.600,10398,00:05:48.100,10443
143,00:05:48.100,10443,00:05:50.600,10518
144,00:05:50.600,10518,00:05:54.300,10629
145,00:05:54.300,10629,00:05:57.800,10734
146,00:05:57.800,10734,00:06:01.933,10858
147,00:06:01.933,10858,00:06:03.067,10892
148,00:06:03.067,10892,00:06:04.033,10921
149,00:06:04.033,10921,00:06:05.067,10952
150,00:06:05.067,10952,00:06:06.567,10997
151,00:06:06.567,10997,00:06:07.700,11031
152,00:06:07.700,11031,00:06:10.367,11111
153,00:06:10.367,11111,00:06:16.300,11289
154,00:06:16.300,11289,00:06:17.933,11338
155,00:06:17.933,11338,00:06:18.833,11365
156,00:06:18.833,11365,00:06:20.533,11416
157,00:06:20.533,11416,00:06:22.433,11473
158,00:06:22.433,11473,00:06:23.933,11518
159,00:06:23.933,11518,00:06:27.067,11612
160,00:06:27.067,11612,00:06:31.000,11730
161,00:06:31.000,11730,00:06:32.867,11786
162,00:06:32.867,11786,00:06:35.800,11874
163,00:06:35.800,11874,00:06:36.700,11901
164,00:06:36.700,11901,00:06:38.433,11953
165,00:06:38.433,11953,00:06:40.433,12013
166,00:06:40.433,12013,00:06:43.733,12112
167,00:06:43.733,12112,00:06:46.167,12185
168,00:06:46.167,12185,00:06:48.900,12267
169,00:06:48.900,12267,00:06:49.900,12297
170,00:06:49.900,12297,00:06:51.667,12350
171,00:06:51.667,12350,00:06:55.167,12455
172,00:06:55.167,12455,00:06:56.900,12507
173,00:06:56.900,12507,00:07:00.167,12605
174,00:07:00.167,12605,00:07:01.967,12659
175,00:07:01.967,12659,00:07:09.900,12897
176,00:07:09.900,12897,00:07:11.900,12957
177,00:07:11.900,12957,00:07:15.967,13079
178,00:07:15.967,13079,00:07:18.967,13169
179,00:07:18.967,13169,00:07:19.700,13191
180,00:07:19.700,13191,00:07:20.367,13211
181,00:07:20.367,13211,00:07:24.667,13340
182,00:07:24.667,13340,00:07:25.900,13377
183,00:07:25.900,13377,00:07:27.000,13410
184,00:07:27.000,13410,00:07:29.867,13496
185,00:07:29.867,13496,00:07:31.633,13549
186,00:07:31.633,13549,00:07:33.567,13607
187,00:07:33.567,13607,00:07:34.867,13646
188,00:07:34.867,13646,00:07:36.167,13685
189,00:07:36.167,13685,00:07:37.800,13734
190,00:07:37.800,13734,00:07:38.800,13764
191,00:07:38.800,13764,00:07:40.000,13800
192,00:07:40.000,13800,00:07:41.033,13831
193,00:07:41.033,13831,00:07:42.667,13880
194,00:07:42.667,13880,00:08:11.000,14730
195,00:08:11.000,14730,00:08:16.467,14894
196,00:08:16.467,14894,00:08:18.867,14966
197,00:08:18.867,14966,00:08:22.133,15064
198,00:08:22.133,15064,00:08:25.767,15173
199,00:08:25.767,15173,00:08:26.467,15194
200,00:08:26.467,15194,00:08:27.800,15234
201,00:08:27.800,15234,00:08:31.567,15347
202,00:08:31.567,15347,00:08:35.733,15472
203,00:08:35.733,15472,00:08:37.967,15539
204,00:08:37.967,15539,00:08:39.233,15577
205,00:08:39.233,15577,00:08:41.467,15644
206,00:08:41.467,15644,00:08:44.233,15727
207,00:08:44.233,15727,00:08:47.533,15826
208,00:08:47.533,15826,00:08:51.767,15953
209,00:08:51.767,15953,00:08:54.467,16034
210,00:08:54.467,16034,00:08:56.633,16099
211,00:08:56.633,16099,00:08:57.733,16132
212,00:08:57.733,16132,00:08:59.167,16175
213,00:08:59.167,16175,00:09:00.400,16212
214,00:09:00.400,16212,00:09:01.800,16254
215,00:09:01.800,16254,00:09:03.800,16314
216,00:09:03.800,16314,00:09:04.500,16335
217,00:09:04.500,16335,00:09:05.600,16368
218,00:09:05.600,16368,00:09:07.267,16418
219,00:09:07.267,16418,00:09:08.800,16464
220,00:09:08.800,16464,00:09:09.867,16496
221,00:09:09.867,16496,00:09:11.733,16552
222,00:09:11.733,16552,00:09:13.567,16607
223,00:09:13.567,16607,00:09:15.067,16652
224,00:09:15.067,16652,00:09:16.000,16680
225,00:09:16.000,16680,00:09:17.467,16724
226,00:09:17.467,16724,00:09:19.400,16782
227,00:09:19.400,16782,00:09:21.100,16833
228,00:09:21.100,16833,00:09:22.033,16861
229,00:09:22.033,16861,00:09:23.233,16897
230,00:09:23.233,16897,00:09:24.733,16942
231,00:09:24.733,16942,00:09:26.433,16993
232,00:09:26.433,16993,00:09:28.167,17045
233,00:09:28.167,17045,00:09:32.400,17172
234,00:09:32.400,17172,00:09:42.200,17466
235,00:09:42.200,17466,00:09:44.333,17530
236,00:09:44.333,17530,00:09:46.333,17590
237,00:09:46.333,17590,00:09:48.967,17669
238,00:09:48.967,17669,00:09:58.433,17953
239,00:09:58.433,17953,00:10:00.100,18003
240,00:10:00.100,18003,00:10:00.933,18028
241,00:10:00.933,18028,00:10:01.600,18048
242,00:10:01.600,18048,00:10:03.900,18117
243,00:10:03.900,18117,00:10:05.533,18166
244,00:10:05.533,18166,00:10:06.733,18202
245,00:10:06.733,18202,00:10:09.433,18283
246,00:10:09.433,18283,00:10:10.733,18322
247,00:10:10.733,18322,00:10:14.600,18438
248,00:10:14.600,18438,00:10:19.867,18596
249,00:10:19.867,18596,00:10:26.867,18806
250,00:10:26.867,18806,00:10:27.933,18838
251,00:10:27.933,18838,00:10:30.167,18905
252,00:10:30.167,18905,00:10:30.667,18920
253,00:10:30.667,18920,00:10:31.933,18958
254,00:10:31.933,18958,00:10:36.833,19105
255,00:10:36.833,19105,00:10:39.100,19173
256,00:10:39.100,19173,00:10:43.700,19311
257,00:10:43.700,19311,00:10:46.200,19386
258,00:10:46.200,19386,00:10:51.000,19530
259,00:10:51.000,19530,00:10:54.200,19626
260,00:10:54.200,19626,00:10:58.900,19767
261,00:10:58.900,19767,00:11:03.700,19911
262,00:11:03.700,19911,00:11:05.067,19952
263,00:11:05.067,19952,00:11:08.133,20044
264,00:11:08.133,20044,00:11:12.100,20163
265,00:11:12.100,20163,00:11:14.367,20231
266,00:11:14.367,20231,00:11:16.100,20283
267,00:11:16.100,20283,00:11:18.400,20352
268,00:11:18.400,20352,00:11:19.067,20372
269,00:11:19.067,20372,00:11:21.467,20444
270,00:11:21.467,20444,00:11:25.567,20567
271,00:11:25.567,20567,00:11:27.567,20627
272,00:11:27.567,20627,00:11:30.900,20727
273,00:11:30.900,20727,00:11:32.600,20778
274,00:11:32.600,20778,00:11:33.900,20817
275,00:11:33.900,20817,00:11:35.867,20876
276,00:11:35.867,20876,00:11:42.367,21071
277,00:11:42.367,21071,00:11:44.700,21141
278,00:11:44.700,21141,00:11:48.033,21241
279,00:11:48.033,21241,00:11:51.433,21343
280,00:11:51.433,21343,00:11:54.867,21446
281,00:11:54.867,21446,00:11:59.267,21578
282,00:11:59.267,21578,00:12:02.100,21663
283,00:12:02.100,21663,00:12:03.100,21693
284,00:12:03.100,21693,00:12:06.300,21789
285,00:12:06.300,21789,00:12:09.200,21876
286,00:12:09.200,21876,00:12:12.233,21967
287,00:12:12.233,21967,00:12:14.367,22031
288,00:12:14.367,22031,00:12:17.033,22111
289,00:12:17.033,22111,00:12:20.533,22216
290,00:12:20.533,22216,00:12:23.200,22296
291,00:12:23.200,22296,00:12:27.633,22429
292,00:12:27.633,22429,00:12:30.000,22500
293,00:12:30.000,22500,00:12:32.867,22586
294,00:12:32.867,22586,00:12:38.033,22741
295,00:12:38.033,22741,00:12:41.233,22837
296,00:12:41.233,22837,00:12:44.100,22923
297,00:12:44.100,22923,00:12:46.500,22995
298,00:12:46.500,22995,00:12:47.633,23029
299,00:12:47.633,23029,00:12:49.533,23086
300,00:12:49.533,23086,00:12:53.100,23193
301,00:12:53.100,23193,00:13:07.633,23629
