Scene #, Start Time, Start Frame, End Time, End Frame
110,00:09:13.933,16618,00:09:17.367,16721
111,00:09:17.367,16721,00:09:20.633,16819
112,00:09:20.633,16819,00:09:23.233,16897
113,00:09:23.233,16897,00:09:25.667,16970
114,00:09:25.667,16970,00:09:31.533,17146
115,00:09:31.533,17146,00:09:35.167,17255
116,00:09:35.167,17255,00:09:36.567,17297
117,00:09:36.567,17297,00:09:39.133,17374
118,00:09:39.133,17374,00:09:40.967,17429
119,00:09:40.967,17429,00:09:45.900,17577
120,00:09:45.900,17577,00:09:47.667,17630
121,00:09:47.667,17630,00:09:48.833,17665
122,00:09:48.833,17665,00:09:51.433,17743
123,00:09:51.433,17743,00:09:55.167,17855
124,00:09:55.167,17855,00:10:09.033,18271
125,00:10:09.033,18271,00:10:09.533,18286
126,00:10:09.533,18286,00:10:11.567,18347
127,00:10:11.567,18347,00:10:13.433,18403
128,00:10:13.433,18403,00:10:16.267,18488
129,00:10:16.267,18488,00:10:17.600,18528
130,00:10:17.600,18528,00:10:19.567,18587
131,00:10:19.567,18587,00:10:20.600,18618
132,00:10:20.600,18618,00:10:25.200,18756
133,00:10:25.200,18756,00:10:27.100,18813
134,00:10:27.100,18813,00:10:29.433,18883
135,00:10:29.433,18883,00:10:31.567,18947
136,00:10:31.567,18947,00:10:32.467,18974
137,00:10:32.467,18974,00:10:33.367,19001
138,00:10:33.367,19001,00:10:35.933,19078
139,00:10:35.933,19078,00:10:37.533,19126
140,00:10:37.533,19126,00:10:38.867,19166
141,00:10:38.867,19166,00:10:40.333,19210
142,00:10:40.333,19210,00:10:41.167,19235
143,00:10:41.167,19235,00:10:42.667,19280
144,00:10:42.667,19280,00:10:44.000,19320
145,00:10:44.000,19320,00:10:45.733,19372
146,00:10:45.733,19372,00:10:48.900,19467
147,00:10:48.900,19467,00:10:56.433,19693
148,00:10:56.433,19693,00:10:59.067,19772
149,00:10:59.067,19772,00:11:01.133,19834
150,00:11:01.133,19834,00:11:02.933,19888
151,00:11:02.933,19888,00:11:06.333,19990
152,00:11:06.333,19990,00:11:08.367,20051
153,00:11:08.367,20051,00:11:09.533,20086
154,00:11:09.533,20086,00:11:10.267,20108
155,00:11:10.267,20108,00:11:11.100,20133
156,00:11:11.100,20133,00:11:12.033,20161
157,00:11:12.033,20161,00:11:13.533,20206
158,00:11:13.533,20206,00:11:14.033,20221
159,00:11:14.033,20221,00:11:15.300,20259
160,00:11:15.300,20259,00:11:16.333,20290
161,00:11:16.333,20290,00:11:20.167,20405
162,00:11:20.167,20405,00:11:21.267,20438
163,00:11:21.267,20438,00:11:22.400,20472
164,00:11:22.400,20472,00:11:23.600,20508
165,00:11:23.600,20508,00:11:25.600,20568
166,00:11:25.600,20568,00:11:29.500,20685
167,00:11:29.500,20685,00:11:37.933,20938
168,00:11:37.933,20938,00:11:41.433,21043
169,00:11:41.433,21043,00:11:45.467,21164
170,00:11:45.467,21164,00:11:50.000,21300
171,00:11:50.000,21300,00:11:51.467,21344
172,00:11:51.467,21344,00:11:53.633,21409
173,00:11:53.633,21409,00:12:00.000,21600
174,00:12:00.000,21600,00:12:01.933,21658
175,00:12:01.933,21658,00:12:12.000,21960
176,00:12:12.000,21960,00:12:17.100,22113
177,00:12:17.100,22113,00:12:22.900,22287
178,00:12:22.900,22287,00:12:26.467,22394
179,00:12:26.467,22394,00:12:27.533,22426
180,00:12:27.533,22426,00:12:36.667,22700
181,00:12:36.667,22700,00:12:38.667,22760
182,00:12:38.667,22760,00:13:40.867,24626
183,00:13:40.867,24626,00:13:41.467,24644
