Scene #, Start Time, Start Frame, End Time, End Frame
225,00:08:35.100,15453,00:08:36.333,15490
226,00:08:36.333,15490,00:08:37.600,15528
227,00:08:37.600,15528,00:08:55.933,16078
228,00:08:55.933,16078,00:08:57.467,16124
229,00:08:57.467,16124,00:09:01.533,16246
230,00:09:01.533,16246,00:09:02.133,16264
231,00:09:02.133,16264,00:09:07.133,16414
232,00:09:07.133,16414,00:09:07.867,16436
233,00:09:07.867,16436,00:09:11.167,16535
234,00:09:11.167,16535,00:09:11.700,16551
235,00:09:11.700,16551,00:09:13.333,16600
236,00:09:13.333,16600,00:09:14.533,16636
237,00:09:14.533,16636,00:09:16.167,16685
238,00:09:16.167,16685,00:09:17.967,16739
239,00:09:17.967,16739,00:09:19.967,16799
240,00:09:19.967,16799,00:09:20.467,16814
241,00:09:20.467,16814,00:09:21.467,16844
242,00:09:21.467,16844,00:09:23.500,16905
243,00:09:23.500,16905,00:09:25.300,16959
244,00:09:25.300,16959,00:09:27.867,17036
245,00:09:27.867,17036,00:09:29.600,17088
246,00:09:29.600,17088,00:09:32.500,17175
247,00:09:32.500,17175,00:09:34.533,17236
248,00:09:34.533,17236,00:09:37.133,17314
249,00:09:37.133,17314,00:09:39.300,17379
250,00:09:39.300,17379,00:09:42.200,17466
251,00:09:42.200,17466,00:09:42.800,17484
252,00:09:42.800,17484,00:09:43.300,17499
253,00:09:43.300,17499,00:09:45.300,17559
254,00:09:45.300,17559,00:09:45.800,17574
255,00:09:45.800,17574,00:09:46.300,17589
256,00:09:46.300,17589,00:09:46.967,17609
257,00:09:46.967,17609,00:09:48.100,17643
258,00:09:48.100,17643,00:09:49.033,17671
259,00:09:49.033,17671,00:09:50.000,17700
260,00:09:50.000,17700,00:09:54.133,17824
261,00:09:54.133,17824,00:09:54.633,17839
262,00:09:54.633,17839,00:09:55.467,17864
263,00:09:55.467,17864,00:09:56.267,17888
264,00:09:56.267,17888,00:09:56.833,17905
265,00:09:56.833,17905,00:09:57.933,17938
266,00:09:57.933,17938,00:10:01.667,18050
267,00:10:01.667,18050,00:10:02.867,18086
268,00:10:02.867,18086,00:10:03.367,18101
269,00:10:03.367,18101,00:10:06.000,18180
270,00:10:06.000,18180,00:10:06.500,18195
271,00:10:06.500,18195,00:10:07.000,18210
272,00:10:07.000,18210,00:10:07.633,18229
273,00:10:07.633,18229,00:10:08.367,18251
274,00:10:08.367,18251,00:10:08.867,18266
275,00:10:08.867,18266,00:10:10.167,18305
276,00:10:10.167,18305,00:10:11.333,18340
277,00:10:11.333,18340,00:10:12.633,18379
278,00:10:12.633,18379,00:10:14.833,18445
279,00:10:14.833,18445,00:10:15.767,18473
280,00:10:15.767,18473,00:10:17.133,18514
281,00:10:17.133,18514,00:10:19.767,18593
282,00:10:19.767,18593,00:10:22.133,18664
283,00:10:22.133,18664,00:10:22.933,18688
284,00:10:22.933,18688,00:10:25.867,18776
285,00:10:25.867,18776,00:10:54.867,19646
