Scene #, Start Time, Start Frame, End Time, End Frame
48,00:04:06.733,7402,00:04:11.267,7538
49,00:04:11.267,7538,00:04:42.167,8465
50,00:04:42.167,8465,00:05:13.800,9414
51,00:05:13.800,9414,00:05:40.567,10217
52,00:05:40.567,10217,00:05:42.833,10285
53,00:05:42.833,10285,00:05:45.800,10374
54,00:05:45.800,10374,00:05:49.233,10477
55,00:05:49.233,10477,00:05:53.500,10605
56,00:05:53.500,10605,00:05:59.700,10791
57,00:05:59.700,10791,00:06:02.400,10872
58,00:06:02.400,10872,00:06:06.700,11001
59,00:06:06.700,11001,00:06:10.433,11113
60,00:06:10.433,11113,00:06:15.600,11268
61,00:06:15.600,11268,00:06:19.900,11397
62,00:06:19.900,11397,00:06:22.167,11465
63,00:06:22.167,11465,00:06:26.367,11591
64,00:06:26.367,11591,00:06:30.133,11704
65,00:06:30.133,11704,00:06:41.367,12041
66,00:06:41.367,12041,00:06:48.500,12255
67,00:06:48.500,12255,00:06:55.167,12455
68,00:06:55.167,12455,00:06:59.900,12597
69,00:06:59.900,12597,00:07:02.300,12669
70,00:07:02.300,12669,00:07:06.433,12793
71,00:07:06.433,12793,00:07:12.067,12962
72,00:07:12.067,12962,00:07:15.500,13065
73,00:07:15.500,13065,00:07:20.167,13205
74,00:07:20.167,13205,00:07:26.233,13387
75,00:07:26.233,13387,00:07:32.667,13580
76,00:07:32.667,13580,00:07:37.267,13718
77,00:07:37.267,13718,00:07:40.567,13817
78,00:07:40.567,13817,00:07:44.400,13932
79,00:07:44.400,13932,00:07:49.967,14099
80,00:07:49.967,14099,00:07:54.367,14231
81,00:07:54.367,14231,00:07:59.867,14396
82,00:07:59.867,14396,00:08:03.533,14506
83,00:08:03.533,14506,00:08:06.200,14586
84,00:08:06.200,14586,00:08:07.900,14637
85,00:08:07.900,14637,00:08:08.867,14666
86,00:08:08.867,14666,00:08:09.800,14694
87,00:08:09.800,14694,00:08:11.767,14753
88,00:08:11.767,14753,00:08:16.933,14908
89,00:08:16.933,14908,00:08:20.267,15008
90,00:08:20.267,15008,00:08:23.000,15090
91,00:08:23.000,15090,00:08:24.933,15148
92,00:08:24.933,15148,00:08:29.400,15282
93,00:08:29.400,15282,00:08:32.367,15371
94,00:08:32.367,15371,00:08:36.133,15484
95,00:08:36.133,15484,00:08:39.333,15580
96,00:08:39.333,15580,00:08:42.667,15680
97,00:08:42.667,15680,00:08:47.767,15833
98,00:08:47.767,15833,00:08:51.233,15937
99,00:08:51.233,15937,00:08:52.600,15978
100,00:08:52.600,15978,00:08:58.533,16156
101,00:08:58.533,16156,00:09:01.667,16250
102,00:09:01.667,16250,00:09:06.800,16404
103,00:09:06.800,16404,00:09:11.833,16555
104,00:09:11.833,16555,00:09:20.467,16814
105,00:09:20.467,16814,00:09:23.800,16914
106,00:09:23.800,16914,00:09:29.933,17098
107,00:09:29.933,17098,00:09:52.700,17781
108,00:09:52.700,17781,00:09:57.833,17935
109,00:09:57.833,17935,00:10:02.800,18084
110,00:10:02.800,18084,00:10:08.233,18247
111,00:10:08.233,18247,00:10:24.200,18726
112,00:10:24.200,18726,00:10:29.300,18879
113,00:10:29.300,18879,00:10:31.833,18955
114,00:10:31.833,18955,00:10:36.433,19093
115,00:10:36.433,19093,00:10:39.200,19176
116,00:10:39.200,19176,00:10:42.433,19273
117,00:10:42.433,19273,00:10:46.733,19402
118,00:10:46.733,19402,00:10:49.167,19475
119,00:10:49.167,19475,00:10:51.533,19546
120,00:10:51.533,19546,00:10:57.433,19723
121,00:10:57.433,19723,00:11:04.667,19940
122,00:11:04.667,19940,00:11:10.033,20101
123,00:11:10.033,20101,00:11:13.467,20204
124,00:11:13.467,20204,00:11:17.067,20312
125,00:11:17.067,20312,00:11:21.000,20430
126,00:11:21.000,20430,00:11:23.167,20495
127,00:11:23.167,20495,00:11:26.300,20589
128,00:11:26.300,20589,00:11:28.167,20645
129,00:11:28.167,20645,00:11:33.667,20810
130,00:11:33.667,20810,00:11:39.200,20976
131,00:11:39.200,20976,00:11:41.600,21048
132,00:11:41.600,21048,00:11:44.033,21121
133,00:11:44.033,21121,00:11:46.900,21207
134,00:11:46.900,21207,00:11:50.867,21326
135,00:11:50.867,21326,00:11:52.733,21382
136,00:11:52.733,21382,00:11:58.100,21543
137,00:11:58.100,21543,00:11:59.533,21586
138,00:11:59.533,21586,00:12:02.767,21683
139,00:12:02.767,21683,00:12:05.967,21779
140,00:12:05.967,21779,00:12:11.500,21945
141,00:12:11.500,21945,00:12:15.533,22066
142,00:12:15.533,22066,00:12:18.100,22143
143,00:12:18.100,22143,00:12:29.000,22470
144,00:12:29.000,22470,00:12:33.300,22599
145,00:12:33.300,22599,00:12:37.933,22738
146,00:12:37.933,22738,00:12:42.933,22888
147,00:12:42.933,22888,00:12:48.667,23060
148,00:12:48.667,23060,00:12:55.733,23272
149,00:12:55.733,23272,00:13:00.433,23413
150,00:13:00.433,23413,00:13:08.400,23652
