Scene #, Start Time, Start Frame, End Time, End Frame
386,00:07:30.500,13515,00:07:31.733,13552
387,00:07:31.733,13552,00:07:32.867,13586
388,00:07:32.867,13586,00:07:34.367,13631
389,00:07:34.367,13631,00:07:37.133,13714
390,00:07:37.133,13714,00:07:38.467,13754
391,00:07:38.467,13754,00:07:39.767,13793
392,00:07:39.767,13793,00:07:40.433,13813
393,00:07:40.433,13813,00:07:41.133,13834
394,00:07:41.133,13834,00:07:42.133,13864
395,00:07:42.133,13864,00:07:43.467,13904
396,00:07:43.467,13904,00:07:44.333,13930
397,00:07:44.333,13930,00:07:45.300,13959
398,00:07:45.300,13959,00:07:46.767,14003
399,00:07:46.767,14003,00:07:47.400,14022
400,00:07:47.400,14022,00:07:48.567,14057
401,00:07:48.567,14057,00:07:51.067,14132
402,00:07:51.067,14132,00:07:53.167,14195
403,00:07:53.167,14195,00:08:02.800,14484
