Scene #, Start Time, Start Frame, End Time, End Frame
44,00:01:08.033,2041,00:01:08.600,2058
45,00:01:08.600,2058,00:01:17.800,2334
46,00:01:17.800,2334,00:01:21.100,2433
47,00:01:21.100,2433,00:01:21.933,2458
48,00:01:21.933,2458,00:01:23.300,2499
49,00:01:23.300,2499,00:01:24.167,2525
50,00:01:24.167,2525,00:01:26.533,2596
51,00:01:26.533,2596,00:01:27.933,2638
52,00:01:27.933,2638,00:01:31.533,2746
53,00:01:31.533,2746,00:01:35.100,2853
54,00:01:35.100,2853,00:01:39.433,2983
55,00:01:39.433,2983,00:01:40.633,3019
56,00:01:40.633,3019,00:01:42.700,3081
57,00:01:42.700,3081,00:01:45.833,3175
58,00:01:45.833,3175,00:01:51.133,3334
59,00:01:51.133,3334,00:01:52.033,3361
60,00:01:52.033,3361,00:01:55.767,3473
61,00:01:55.767,3473,00:01:57.833,3535
62,00:01:57.833,3535,00:02:00.167,3605
63,00:02:00.167,3605,00:02:05.767,3773
64,00:02:05.767,3773,00:02:08.200,3846
65,00:02:08.200,3846,00:02:09.433,3883
66,00:02:09.433,3883,00:02:10.033,3901
67,00:02:10.033,3901,00:02:11.000,3930
68,00:02:11.000,3930,00:02:12.833,3985
69,00:02:12.833,3985,00:02:14.533,4036
70,00:02:14.533,4036,00:02:18.133,4144
71,00:02:18.133,4144,00:02:20.600,4218
72,00:02:20.600,4218,00:02:22.633,4279
73,00:02:22.633,4279,00:02:27.833,4435
74,00:02:27.833,4435,00:02:30.500,4515
75,00:02:30.500,4515,00:02:40.133,4804
76,00:02:40.133,4804,00:02:40.767,4823
77,00:02:40.767,4823,00:02:41.533,4846
78,00:02:41.533,4846,00:02:42.333,4870
79,00:02:42.333,4870,00:02:43.133,4894
80,00:02:43.133,4894,00:02:43.933,4918
81,00:02:43.933,4918,00:02:44.700,4941
82,00:02:44.700,4941,00:02:45.500,4965
83,00:02:45.500,4965,00:02:46.167,4985
84,00:02:46.167,4985,00:02:46.933,5008
85,00:02:46.933,5008,00:02:50.000,5100
86,00:02:50.000,5100,00:02:51.200,5136
87,00:02:51.200,5136,00:02:53.667,5210
88,00:02:53.667,5210,00:02:57.367,5321
89,00:02:57.367,5321,00:03:14.200,5826
90,00:03:14.200,5826,00:03:19.133,5974
91,00:03:19.133,5974,00:03:25.500,6165
92,00:03:25.500,6165,00:03:26.700,6201
93,00:03:26.700,6201,00:03:27.333,6220
94,00:03:27.333,6220,00:03:27.933,6238
95,00:03:27.933,6238,00:03:28.500,6255
96,00:03:28.500,6255,00:03:33.033,6391
97,00:03:33.033,6391,00:03:34.867,6446
98,00:03:34.867,6446,00:03:43.033,6691
99,00:03:43.033,6691,00:03:44.133,6724
100,00:03:44.133,6724,00:03:44.767,6743
101,00:03:44.767,6743,00:03:48.600,6858
102,00:03:48.600,6858,00:03:49.800,6894
103,00:03:49.800,6894,00:03:50.433,6913
104,00:03:50.433,6913,00:03:51.000,6930
105,00:03:51.000,6930,00:03:51.800,6954
106,00:03:51.800,6954,00:03:53.300,6999
107,00:03:53.300,6999,00:04:00.433,7213
108,00:04:00.433,7213,00:04:01.033,7231
109,00:04:01.033,7231,00:04:01.667,7250
110,00:04:01.667,7250,00:04:02.533,7276
111,00:04:02.533,7276,00:04:03.133,7294
112,00:04:03.133,7294,00:04:04.133,7324
113,00:04:04.133,7324,00:04:04.767,7343
114,00:04:04.767,7343,00:04:07.133,7414
115,00:04:07.133,7414,00:04:12.667,7580
116,00:04:12.667,7580,00:04:19.600,7788
117,00:04:19.600,7788,00:04:25.000,7950
118,00:04:25.000,7950,00:04:25.633,7969
119,00:04:25.633,7969,00:04:26.433,7993
120,00:04:26.433,7993,00:04:27.200,8016
121,00:04:27.200,8016,00:04:28.000,8040
122,00:04:28.000,8040,00:04:28.800,8064
123,00:04:28.800,8064,00:04:35.500,8265
124,00:04:35.500,8265,00:04:49.433,8683
125,00:04:49.433,8683,00:04:52.933,8788
126,00:04:52.933,8788,00:05:04.333,9130
127,00:05:04.333,9130,00:05:06.967,9209
128,00:05:06.967,9209,00:05:09.967,9299
129,00:05:09.967,9299,00:05:10.600,9318
130,00:05:10.600,9318,00:05:11.967,9359
131,00:05:11.967,9359,00:05:14.933,9448
132,00:05:14.933,9448,00:05:18.500,9555
133,00:05:18.500,9555,00:05:19.933,9598
134,00:05:19.933,9598,00:05:20.967,9629
135,00:05:20.967,9629,00:05:21.967,9659
136,00:05:21.967,9659,00:05:22.933,9688
137,00:05:22.933,9688,00:05:24.100,9723
138,00:05:24.100,9723,00:05:26.700,9801
139,00:05:26.700,9801,00:05:29.600,9888
140,00:05:29.600,9888,00:05:41.133,10234
141,00:05:41.133,10234,00:05:44.867,10346
142,00:05:44.867,10346,00:05:49.800,10494
143,00:05:49.800,10494,00:05:52.467,10574
144,00:05:52.467,10574,00:05:57.267,10718
145,00:05:57.267,10718,00:06:03.333,10900
146,00:06:03.333,10900,00:06:06.500,10995
147,00:06:06.500,10995,00:06:32.467,11774
148,00:06:32.467,11774,00:06:34.033,11821
149,00:06:34.033,11821,00:06:35.467,11864
150,00:06:35.467,11864,00:06:36.700,11901
151,00:06:36.700,11901,00:06:39.000,11970
152,00:06:39.000,11970,00:06:40.533,12016
153,00:06:40.533,12016,00:06:41.200,12036
154,00:06:41.200,12036,00:06:42.467,12074
155,00:06:42.467,12074,00:06:43.833,12115
156,00:06:43.833,12115,00:06:44.933,12148
157,00:06:44.933,12148,00:06:46.033,12181
158,00:06:46.033,12181,00:06:47.433,12223
159,00:06:47.433,12223,00:06:51.600,12348
160,00:06:51.600,12348,00:06:52.533,12376
161,00:06:52.533,12376,00:06:55.833,12475
162,00:06:55.833,12475,00:07:00.700,12621
163,00:07:00.700,12621,00:07:03.767,12713
164,00:07:03.767,12713,00:07:04.367,12731
165,00:07:04.367,12731,00:07:04.867,12746
166,00:07:04.867,12746,00:07:06.600,12798
167,00:07:06.600,12798,00:07:08.700,12861
168,00:07:08.700,12861,00:07:10.167,12905
169,00:07:10.167,12905,00:07:11.167,12935
170,00:07:11.167,12935,00:07:11.767,12953
171,00:07:11.767,12953,00:07:12.500,12975
172,00:07:12.500,12975,00:07:13.167,12995
173,00:07:13.167,12995,00:07:13.767,13013
174,00:07:13.767,13013,00:07:14.267,13028
175,00:07:14.267,13028,00:07:15.033,13051
176,00:07:15.033,13051,00:07:15.800,13074
177,00:07:15.800,13074,00:07:16.300,13089
178,00:07:16.300,13089,00:07:17.867,13136
179,00:07:17.867,13136,00:07:18.833,13165
180,00:07:18.833,13165,00:07:19.867,13196
181,00:07:19.867,13196,00:07:21.767,13253
182,00:07:21.767,13253,00:07:27.133,13414
183,00:07:27.133,13414,00:07:34.433,13633
184,00:07:34.433,13633,00:07:41.267,13838
185,00:07:41.267,13838,00:07:42.767,13883
186,00:07:42.767,13883,00:07:46.533,13996
187,00:07:46.533,13996,00:07:50.300,14109
188,00:07:50.300,14109,00:07:52.300,14169
189,00:07:52.300,14169,00:07:54.133,14224
190,00:07:54.133,14224,00:07:55.267,14258
191,00:07:55.267,14258,00:07:56.167,14285
192,00:07:56.167,14285,00:07:57.500,14325
193,00:07:57.500,14325,00:07:58.467,14354
194,00:07:58.467,14354,00:07:59.533,14386
195,00:07:59.533,14386,00:08:00.433,14413
196,00:08:00.433,14413,00:08:01.133,14434
197,00:08:01.133,14434,00:08:02.167,14465
198,00:08:02.167,14465,00:08:04.500,14535
199,00:08:04.500,14535,00:08:07.133,14614
200,00:08:07.133,14614,00:08:08.033,14641
201,00:08:08.033,14641,00:08:12.467,14774
202,00:08:12.467,14774,00:08:15.867,14876
203,00:08:15.867,14876,00:08:18.200,14946
204,00:08:18.200,14946,00:08:21.600,15048
205,00:08:21.600,15048,00:08:23.367,15101
206,00:08:23.367,15101,00:08:24.467,15134
207,00:08:24.467,15134,00:08:25.333,15160
208,00:08:25.333,15160,00:08:25.933,15178
209,00:08:25.933,15178,00:08:26.633,15199
210,00:08:26.633,15199,00:08:29.133,15274
211,00:08:29.133,15274,00:08:30.467,15314
212,00:08:30.467,15314,00:08:30.967,15329
213,00:08:30.967,15329,00:08:31.533,15346
214,00:08:31.533,15346,00:08:32.267,15368
215,00:08:32.267,15368,00:08:33.000,15390
216,00:08:33.000,15390,00:08:33.800,15414
217,00:08:33.800,15414,00:08:36.467,15494
218,00:08:36.467,15494,00:08:37.033,15511
219,00:08:37.033,15511,00:08:37.600,15528
220,00:08:37.600,15528,00:08:38.267,15548
221,00:08:38.267,15548,00:08:38.800,15564
222,00:08:38.800,15564,00:08:39.333,15580
223,00:08:39.333,15580,00:08:40.000,15600
224,00:08:40.000,15600,00:08:40.500,15615
225,00:08:40.500,15615,00:08:46.600,15798
226,00:08:46.600,15798,00:08:52.200,15966
227,00:08:52.200,15966,00:08:57.800,16134
228,00:08:57.800,16134,00:08:59.500,16185
229,00:08:59.500,16185,00:09:02.200,16266
230,00:09:02.200,16266,00:09:05.000,16350
231,00:09:05.000,16350,00:09:13.800,16614
232,00:09:13.800,16614,00:09:19.500,16785
233,00:09:19.500,16785,00:09:27.367,17021
234,00:09:27.367,17021,00:09:34.700,17241
235,00:09:34.700,17241,00:09:37.033,17311
